,New_ID,genre_ids,ID_Filme,original_language,popularity,release_date,title,vote_count,ano,imdb_id,revenue,runtime,actors_popularity,directors_popularity,type,contentRating,imDbRating,metacriticRating,awards
23344771,19291,"[35, 18]",147773,en,16.542,2013-06-06,The Way Way Back,1440,2013,tt1727388,23198652.0,103.0,113.0,1.0,Movie,PG-13,7.4,68,"Awards, 5 wins & 30 nominations"
23344796,19292,[35],175528,en,8.507,2013-09-27,Baggage Claim,172,2013,tt1171222,22456509.0,96.0,91.0,,Movie,PG-13,5.1,34,"Awards, 1 nomination"
23344864,19293,[35],87567,en,8.387,2013-04-25,The Big Wedding,994,2013,tt1931435,21819348.0,90.0,141.0,1.0,Movie,R,5.6,28,"Awards, 2 nominations"
23344888,19294,"[18, 10749]",118289,en,9.939,2013-09-19,Diana,424,2013,tt1758595,21766271.0,113.0,81.0,,Movie,PG-13,5.5,35,"Awards, 2 wins & 2 nominations"
23344914,19295,[18],103731,en,8.831,2013-04-26,Mud,2317,2013,tt1935179,21587700.0,130.0,91.0,,Movie,PG-13,7.4,76,"Awards, 15 wins & 39 nominations"
23344939,19296,"[28, 53, 18]",188540,ta,2.59,2013-10-31,Arrambam,28,2013,tt2555958,21000000.0,157.0,24.0,,Movie,Not Rated,7,,"Awards, 2 wins & 6 nominations"
23344953,19297,[35],203217,pt,6.398,2013-06-21,My Mom is a Character,563,2013,tt2464018,20552094.0,85.0,16.0,,Movie,,6.8,,"Awards, 3 nominations"
23345010,19298,[18],130150,en,41.164,2013-12-27,Labor Day,869,2013,tt1967545,20275812.0,111.0,180.0,,Movie,PG-13,6.9,52,"Awards, 6 nominations"
23345051,19299,[18],177945,ja,10.419,2013-09-28,"Like Father, Like Son",489,2013,tt2331143,19978961.0,120.0,60.0,0.0,Movie,Not Rated,7.8,73,"Awards, 23 wins & 47 nominations"
23345135,19300,"[16, 12]",146381,en,11.48,2013-08-09,Justin and the Knights of Valour,251,2013,tt1639826,19799759.0,90.0,136.0,,Movie,PG,6,,"Awards, 3 wins & 6 nominations"
23345148,19301,"[28, 18, 878]",200085,ko,52.413,2013-08-14,The Flu,962,2013,tt2351310,19775853.0,122.0,74.0,,Movie,Not Rated,6.6,40,"Awards, 1 nomination"
23345169,19302,"[18, 10749, 80]",152742,it,10.597,2013-01-01,The Best Offer,2416,2013,tt1924396,19255873.0,124.0,31.0,,Movie,R,7.8,49,"Awards, 25 wins & 26 nominations"
23345188,19303,"[18, 80]",96936,en,10.479,2013-06-12,The Bling Ring,2738,2013,tt2132285,19145732.0,90.0,168.0,,Movie,R,5.6,66,"Awards, 4 wins & 7 nominations"
23345240,19304,"[35, 10749]",220714,hi,1.615,2013-09-13,Grand Masti,25,2013,tt2476154,19000000.0,137.0,7.0,,Movie,Not Rated,4.4,,"Awards, 5 wins & 3 nominations"
23345251,19305,"[35, 18, 10749]",144340,en,7.263,2013-03-21,Admission,527,2013,tt1814621,18637201.0,107.0,138.0,,Movie,PG-13,5.7,48,
23345281,19306,"[16, 12, 10751]",250895,ru,1.694,2013-12-26,Ivan Tsarevich & the Grey Wolf 2,23,2013,tt3338434,18315000.0,85.0,10.0,,Movie,Not Rated,5.2,,"Awards, 1 win & 2 nominations"
23345295,19307,"[53, 28, 80, 18]",102362,en,11.963,2013-03-08,Dead Man Down,1223,2013,tt2101341,18074539.0,118.0,156.0,0.0,Movie,R,6.4,39,
23345339,19308,"[16, 878]",192577,ja,40.115,2013-09-07,Space Pirate Captain Harlock,879,2013,tt2668134,18010317.0,115.0,34.0,,Movie,Not Rated,6.4,,"Awards, 2 wins & 2 nominations"
23345349,19309,"[28, 80, 36, 53]",171879,hi,2.401,2013-03-01,The Attacks Of 26/11,23,2013,tt2635622,18000000.0,116.0,4.0,,Movie,Not Rated,6.9,,
23345357,19310,"[80, 18, 53]",165904,hi,6.465,2013-02-07,Special 26,147,2013,tt2377938,18000000.0,144.0,28.0,,Movie,Not Rated,8,,"Awards, 9 nominations"
23345372,19311,[18],157354,en,39.822,2013-07-26,Fruitvale Station,1027,2013,tt2334649,17549645.0,82.0,48.0,,Movie,R,7.5,85,"Awards, 36 wins & 57 nominations"
23345447,19312,"[18, 10749]",191714,hi,11.492,2013-09-20,The Lunchbox,549,2013,tt2350496,17240000.0,104.0,13.0,,Movie,PG,7.8,76,"Nominated for 1 BAFTA Award, 28 wins & 43 nominations total"
23345486,19313,"[35, 10749]",161808,tr,3.63,2013-01-18,Celal and Ceren,55,2013,tt2610768,16999831.0,109.0,9.0,,Movie,,3,,"Awards, 1 nomination"
23345492,19314,"[10402, 18]",109417,en,12.733,2013-09-21,Battle of the Year,282,2013,tt1532958,16549477.0,110.0,40.0,,Movie,PG-13,4.9,29,"Awards, 1 nomination"
23345505,19315,[18],205601,en,13.617,2013-05-01,Belle,579,2013,tt2404181,16505460.0,105.0,107.0,,Movie,PG,7.3,64,"Awards, 13 wins & 32 nominations"
23345523,19316,"[18, 10749]",192558,hi,5.579,2013-04-26,Aashiqui 2,112,2013,tt2203308,16000000.0,132.0,4.0,3.0,Movie,Not Rated,7,,"Awards, 48 wins & 37 nominations"
23345530,19317,"[18, 10749]",119675,en,8.561,2013-05-26,Behind the Candelabra,635,2013,tt1291580,15600000.0,118.0,139.0,,Movie,TV-MA,7,83,"Won 11 Primetime Emmys, 46 wins & 54 nominations total"
23345742,19318,"[53, 18, 80]",164457,en,11.445,2013-12-06,Out of the Furnace,1615,2013,tt1206543,15400000.0,116.0,164.0,,Movie,R,6.7,63,"Awards, 1 win & 10 nominations"
23345816,19319,[18],234339,ja,0.6000000000000001,2013-08-10,A Boy Called H,3,2013,tt2299531,15300000.0,122.0,35.0,,Movie,,6.8,,"Awards, 4 wins & 3 nominations"
23345840,19320,[18],209274,pl,7.9,2013-10-25,Ida,785,2013,tt2718492,15298355.0,82.0,14.0,,Movie,PG-13,7.4,91,"Won 1 Oscar, 68 wins & 92 nominations total"
23345850,19321,"[27, 53]",146203,en,18.974,2013-02-28,The Last Exorcism Part II,438,2013,tt2034139,15179302.0,88.0,48.0,,Movie,PG-13,4,35,"Awards, 1 win & 2 nominations"
23345859,19322,"[28, 80, 53]",106747,en,20.58,2013-09-12,Machete Kills,1574,2013,tt2002718,15008161.0,107.0,219.0,,Movie,R,5.6,41,"Awards, 3 nominations"
23345892,19323,"[53, 28, 18, 27]",280928,zh,2.314,2013-10-29,A Chilling Cosplay,6,2013,tt3341088,15000000.0,95.0,46.0,0.0,Movie,,4.4,,
23345905,19324,[16],163786,ja,7.84,2013-04-19,Crayon Shin-chan: Very Tasty! B-class Gourmet Survival!!,19,2013,tt2876906,14700000.0,96.0,14.0,,Movie,,6.5,,
23345911,19325,"[18, 53]",115348,en,10.661,2013-08-14,Paranoia,722,2013,tt1413495,13785015.0,106.0,171.0,,Movie,PG-13,5.6,32,"Awards, 1 nomination"
23345985,19326,"[53, 9648, 80]",196024,da,8.818,2013-10-03,The Keeper of Lost Causes,579,2013,tt2438644,13656380.0,93.0,70.0,,Movie,Not Rated,7.2,62,"Awards, 3 wins & 21 nominations"
23346034,19327,[18],258216,en,7.964,2013-12-25,Nymphomaniac: Vol. I,2784,2013,tt1937390,13545832.0,118.0,135.0,,Movie,Not Rated,6.9,64,"Awards, 14 wins & 30 nominations"
23346078,19328,"[28, 18]",176590,te,3.806,2013-02-08,Mirchi,20,2013,tt2469980,13081410.0,154.0,24.0,,Movie,Not Rated,7.3,,"Awards, 4 wins & 12 nominations"
23346097,19329,"[9648, 16, 14]",212162,ja,13.7,2013-10-26,Puella Magi Madoka Magica the Movie Part III: Rebellion,133,2013,tt2457282,12947880.0,116.0,70.0,,Movie,Not Rated,7.8,,"Awards, 2 wins & 5 nominations"
23346122,19330,"[16, 12, 14, 28]",211755,ja,27.675,2013-01-12,Hunter x Hunter: Phantom Rouge,138,2013,tt2918988,12705094.0,97.0,66.0,,Movie,TV-14,6.6,,
23346141,19331,"[27, 53, 12]",171424,en,26.531,2013-09-08,The Green Inferno,1090,2013,tt2403021,12666449.0,100.0,44.0,,Movie,R,5.3,38,"Awards, 1 win & 6 nominations"
23346163,19332,"[16, 10751]",230731,no,4.819,2013-11-08,Louis & Luca and the Snow Machine,26,2013,tt2769896,12345881.0,76.0,22.0,,Movie,,6.8,,"Awards, 1 win & 4 nominations"
23346175,19333,"[18, 27, 53]",86825,en,15.558,2013-02-28,Stoker,1862,2013,tt1682180,12077441.0,99.0,109.0,2.0,Movie,R,6.8,58,4 wins & 45 nominations
23346213,19334,"[80, 53]",244049,ml,5.868,2013-12-19,Drishyam,131,2013,tt3417422,12000000.0,164.0,30.0,,Movie,Not Rated,8.3,,"Awards, 17 wins & 6 nominations"
23346236,19335,[35],224219,te,1.4,2013-06-21,Action 3D,1,2013,tt2370244,12000000.0,150.0,14.0,,Movie,Not Rated,4.9,,
23346249,19336,"[35, 53, 80]",189227,ta,4.015,2013-05-01,Soodhu Kavvum,49,2013,tt2877108,12000000.0,138.0,17.0,2.0,Movie,Not Rated,8.3,,"Awards, 4 wins & 4 nominations"
23346266,19337,[35],144789,es,9.068,2013-03-08,I'm So Excited!,572,2013,tt2243389,11724119.0,90.0,83.0,,Movie,R,5.6,55,"Awards, 3 wins & 10 nominations"
23346292,19338,[35],186161,fr,5.545,2013-04-19,The Gilded Cage,281,2013,tt2261749,11311521.0,90.0,40.0,,Movie,G,7.2,,"Awards, 8 wins & 8 nominations"
23346328,19339,"[18, 36]",258439,zh,0.6000000000000001,2013-06-26,The Story of Zhou Enlai,1,2013,,11200000.0,106.0,4.0,0.0,,,,,
23346335,19340,"[10749, 18]",132344,en,10.308,2013-04-05,Before Midnight,1847,2013,tt2209418,11176469.0,109.0,43.0,1.0,Movie,R,7.9,94,"Nominated for 1 Oscar, 20 wins & 63 nominations total"
23346352,19341,[18],271407,ar,0.674,2013-08-07,The Princess,1,2013,,11166649.0,90.0,3.0,,,,,,
23346356,19342,"[35, 18]",214674,zh,1.466,2013-08-16,Zone Pro Site: The Moveable Feast,15,2013,tt3166476,11074988.0,145.0,13.0,,Movie,Not Rated,6.6,,"Awards, 4 wins & 3 nominations"
23346372,19343,"[35, 10749]",227062,ta,1.034,2013-10-11,Vanakkam Chennai,7,2013,tt3215356,11000000.0,151.0,12.0,,Movie,,5.8,,"Awards, 4 nominations"
23346382,19344,"[28, 80, 18, 36]",188640,hi,0.6000000000000001,2013-05-03,Shootout at Wadala,22,2013,tt2301155,11000000.0,150.0,39.0,,Movie,Not Rated,6,,"Awards, 2 nominations"
23346405,19345,"[18, 35, 10402]",209361,en,10.647,2013-09-09,One Chance,231,2013,tt1196956,10900434.0,103.0,31.0,,Movie,PG-13,6.8,52,"Awards, 3 wins & 5 nominations"
23346429,19346,"[18, 35]",156236,fr,6.562,2013-01-16,Cycling with Molière,167,2013,tt2207050,10759874.0,104.0,26.0,,Movie,Not Rated,6.6,61,"Awards, 2 wins & 4 nominations"
23346450,19347,[35],187442,es,9.48,2013-04-11,¡Asu Mare!,25,2013,tt2842470,10700000.0,90.0,13.0,,Movie,,6.4,,
23346469,19348,"[18, 9648]",152780,fr,8.252,2013-05-17,The Past,409,2013,tt2404461,10631747.0,130.0,21.0,,Movie,PG-13,7.7,85,"Awards, 15 wins & 41 nominations"
23346485,19349,"[28, 80]",146227,en,12.539,2013-08-29,Getaway,533,2013,tt2167202,10501938.0,90.0,61.0,,Movie,PG-13,4.4,22,"Awards, 2 nominations"
23346498,19350,"[18, 14]",157820,fr,7.007,2013-01-10,Mood Indigo,513,2013,tt2027140,10435322.0,131.0,56.0,,Movie,Not Rated,6.5,54,1 win & 9 nominations
23346517,19351,"[18, 53, 80]",77987,en,11.383,2013-05-30,Only God Forgives,2029,2013,tt1602613,10337387.0,90.0,40.0,,Movie,R,5.7,37,14 wins & 20 nominations
23346539,19352,"[10749, 18]",152584,fr,16.374,2013-10-09,Blue Is the Warmest Color,3847,2013,tt2278871,10165694.0,180.0,45.0,,Movie,NC-17,7.7,89,"Nominated for 1 BAFTA Award, 86 wins & 104 nominations total"
23346605,19353,"[35, 18]",289301,en,1.4,2013-08-23,Fake Fiction,1,2013,tt3293724,10033039.0,93.0,16.0,,Movie,,4.8,,"Awards, 1 win"
23346616,19354,"[878, 12]",313106,en,15.633,2013-11-23,Doctor Who: The Day of the Doctor,648,2013,tt2779318,10000000.0,77.0,123.0,,TVEpisode,12+,9.4,,2 wins & 2 nominations
23346642,19355,"[35, 10749]",233364,en,3.742,2013-03-12,Must Be... Love,16,2013,tt2769454,10000000.0,100.0,35.0,,Movie,,6.4,,"Awards, 1 nomination"
23346658,19356,"[80, 35, 28]",177699,en,7.717,2013-07-24,Alan Partridge: Alpha Papa,357,2013,tt0469021,9800000.0,90.0,86.0,,Movie,R,6.9,66,"Awards, 2 wins & 6 nominations"
23346716,19357,[18],184314,fr,27.827,2013-08-21,Young & Beautiful,986,2013,tt2752200,9757417.0,95.0,38.0,,Movie,Not Rated,6.7,63,"Awards, 4 wins & 7 nominations"
23346769,19358,"[27, 53]",199534,en,10.696,2013-08-30,Wolf Creek 2,451,2013,tt2004432,9630444.0,106.0,16.0,,Movie,Not Rated,6.1,44,"Awards, 4 wins & 4 nominations"
23346783,19359,[35],178915,it,6.443,2013-03-21,Welcome Mr. President!,595,2013,tt2767948,9500000.0,100.0,20.0,1.0,Movie,,6.2,,"Awards, 1 win & 6 nominations"
23346807,19360,"[12, 18, 10751]",157841,en,22.006,2013-10-16,The Young and Prodigious T.S. Spivet,591,2013,tt1981107,9494789.0,105.0,88.0,,Movie,PG,7,53,"Awards, 5 wins & 6 nominations"
23346842,19361,"[28, 80, 53]",70074,en,16.779,2013-01-31,Bullet to the Head,1025,2013,tt1308729,9489829.0,92.0,139.0,2.0,Movie,R,5.7,48,1 nomination
23346916,19362,"[80, 18, 35]",85889,en,12.858,2013-09-23,Filth,1402,2013,tt1450321,9114264.0,97.0,189.0,,Movie,R,7.1,56,9 wins & 14 nominations
23346992,19363,"[18, 53]",162903,en,9.776,2013-10-11,The Fifth Estate,844,2013,tt1837703,8555008.0,128.0,226.0,,Movie,R,6.2,49,"Awards, 2 wins & 3 nominations"
23347022,19364,"[28, 18]",182954,te,2.226,2013-01-09,Naayak,13,2013,tt2440354,8552550.0,160.0,32.0,,Movie,Not Rated,5.5,,"Awards, 7 nominations"
23347045,19365,"[28, 35]",204275,te,1.533,2013-06-29,Balupu,12,2013,tt2654480,8500000.0,149.0,23.0,,Movie,Not Rated,6.1,,"Awards, 1 nomination"
23347066,19366,"[28, 53]",136418,en,49.677,2013-05-07,Hummingbird,1371,2013,tt1893256,8352885.0,100.0,119.0,,Movie,R,6.2,43,
23347098,19367,"[28, 53]",76975,ta,1.4,2013-01-13,Samar,11,2013,tt2187114,8300000.0,144.0,10.0,,Movie,Not Rated,5.5,,
23347124,19368,"[18, 10749]",244188,zh,2.8529999999999998,2013-08-13,The Palace,9,2013,tt3046080,8128298.0,115.0,37.0,,Movie,,5.9,,
23347133,19369,"[35, 18]",139521,hi,2.164,2013-01-10,Matru Ki Bijlee Ka Mandola,33,2013,tt2106537,8100000.0,151.0,15.0,,Movie,Not Rated,5.6,46,"Awards, 1 nomination"
23347142,19370,[10402],193613,en,10.685,2013-09-25,Metallica: Through the Never,231,2013,tt2172935,7972967.0,93.0,21.0,,Movie,R,7.1,61,"Awards, 1 win & 3 nominations"
23347149,19371,"[18, 35, 10749]",212716,en,14.953,2013-09-07,What If,1705,2013,tt1486834,7847000.0,93.0,145.0,,Movie,PG-13,6.8,59,"Awards, 2 wins & 8 nominations"
23347197,19372,[35],209403,en,10.235,2013-09-06,Bad Words,649,2013,tt2170299,7800000.0,89.0,82.0,,Movie,R,6.6,57,"Awards, 2 wins & 4 nominations"
23347210,19373,"[16, 10751, 10770]",186834,zh,1.094,2013-01-30,Balala The Fairies,0,2013,tt6967268,7600000.0,85.0,,,Movie,,,,
23347211,19374,"[18, 10749]",152603,en,12.648,2013-12-12,Only Lovers Left Alive,1772,2013,tt1714915,7600000.0,123.0,104.0,,Movie,R,7.2,79,"Awards, 9 wins & 44 nominations"
23347227,19375,[35],201386,nl,1.658,2013-12-17,F.C. De Kampioenen: Kampioen zijn blijft plezant,21,2013,tt2671776,7471304.0,115.0,4.0,,Movie,,5.1,,
23347239,19376,"[12, 16, 28, 14]",239523,ja,35.496,2013-12-27,Hunter x Hunter: The Last Mission,128,2013,tt3198698,7449778.0,97.0,57.0,,Movie,TV-14,6.6,,
23347259,19377,[18],236317,tr,3.521,2013-10-25,Benim Dünyam,44,2013,tt3159564,7406037.0,100.0,14.0,,Movie,,7.5,,
23347264,19378,"[10749, 28, 35]",208036,hi,2.967,2013-07-19,Ramaiya Vastavaiya,25,2013,tt2357926,7300000.0,148.0,19.0,,Movie,,5.7,,"Awards, 6 nominations"
23347279,19379,"[10751, 35]",264357,sv,8.149,2013-12-25,The Anderssons Hit the Road,16,2013,tt3152130,7175709.0,95.0,16.0,,Movie,,3.7,,
23347290,19380,"[12, 18]",149087,fr,5.596,2013-11-06,Turning Tide,195,2013,tt2165236,7029858.0,97.0,44.0,4.0,Movie,TV-14,6.4,,"Awards, 1 win & 2 nominations"
23347308,19381,"[10402, 18]",175541,en,5.733,2013-11-27,Black Nativity,45,2013,tt1425922,7018189.0,93.0,44.0,,Movie,PG,4.6,48,"Awards, 2 wins & 5 nominations"
23347330,19382,"[35, 18, 10749]",157386,en,25.071,2013-08-02,The Spectacular Now,2492,2013,tt1714206,6854611.0,95.0,156.0,,Movie,R,7.1,82,"Awards, 9 wins & 32 nominations"
23347359,19383,"[28, 35, 18]",180680,hi,0.6000000000000001,2013-03-29,Himmatwala,34,2013,tt2344678,6800000.0,150.0,23.0,,Movie,Not Rated,1.7,,"Awards, 6 wins & 1 nomination"
23347374,19384,[18],166666,de,26.666,2013-02-21,3096 Days,676,2013,tt1667355,6677474.0,111.0,28.0,,Movie,,6.4,,"Awards, 1 win & 2 nominations"
23347389,19385,"[53, 18, 28]",215776,hi,6.333,2013-08-23,Madras Cafe,86,2013,tt2855648,6500000.0,130.0,11.0,,Movie,Not Rated,7.6,,"Awards, 12 wins & 13 nominations"
23347403,19386,"[27, 10749, 53]",186747,hi,2.257,2013-04-18,Ek Thi Daayan,21,2013,tt2406676,6500000.0,135.0,14.0,,Movie,Not Rated,5.7,,"Awards, 6 nominations"
23347416,19387,"[12, 35]",139300,en,2.225,2013-01-24,Ticket to Vegas,19,2013,tt2167970,6134438.0,92.0,33.0,0.0,Movie,,4.1,,
23347431,19388,"[28, 12, 18]",152747,en,12.853,2013-08-23,All Is Lost,1339,2013,tt2017038,6108720.0,106.0,12.0,,Movie,PG-13,6.9,87,"Nominated for 1 Oscar, 3 wins & 48 nominations total"
23347432,19389,"[18, 80]",128206,hi,2.6,2013-10-18,Shahid,46,2013,tt2181831,6100000.0,129.0,2.0,1.0,Movie,Not Rated,8.2,,"Awards, 11 wins & 7 nominations"
23347440,19390,"[99, 10402]",159014,en,8.126,2013-06-14,20 Feet from Stardom,197,2013,tt2396566,5892466.0,89.0,20.0,,Movie,PG-13,7.4,83,"Won 1 Oscar, 21 wins & 27 nominations total"
23347458,19391,"[18, 10749]",152599,en,8.447,2013-11-27,The Immigrant,684,2013,tt1951181,5867686.0,117.0,109.0,,Movie,R,6.6,77,"Awards, 17 wins & 29 nominations"
23347521,19392,"[53, 27, 9648]",258086,en,8.956,2013-10-17,The Damned,208,2013,tt2387408,5758519.0,87.0,39.0,,Movie,R,5.2,39,"Awards, 1 win & 1 nomination"
23347530,19393,"[9648, 18, 80, 53]",146223,en,14.94,2013-08-28,Closed Circuit,366,2013,tt2218003,5750401.0,96.0,105.0,,Movie,R,6.2,50,
23347554,19394,"[28, 53]",206851,hi,3.117,2013-07-19,D-Day,31,2013,tt2385104,5600000.0,153.0,24.0,0.0,Movie,Not Rated,7.2,,"Awards, 5 wins & 14 nominations"
23347576,19395,"[35, 18, 10752]",193173,en,1.941,2013-01-31,Ah Boys To Men 2,6,2013,tt2910300,5600000.0,113.0,7.0,,Movie,,6.1,,
23347582,19396,[35],209355,fr,7.417,2013-11-06,The French Minister,230,2013,tt2609222,5586646.0,113.0,22.0,0.0,Movie,Not Rated,6.4,65,"Awards, 3 wins & 10 nominations"
23347613,19397,"[18, 35]",157690,fr,4.659,2013-05-16,On My Way,72,2013,tt2289538,5505705.0,100.0,24.0,,Movie,Not Rated,6.4,60,"Awards, 1 win & 5 nominations"
23347624,19398,"[35, 18]",180853,hi,2.299,2013-04-05,Chashme Baddoor,17,2013,tt2229848,5500000.0,120.0,6.0,,Movie,Not Rated,5.4,,"Awards, 1 win & 3 nominations"
23347630,19399,"[53, 80]",199373,en,12.949,2013-07-11,The Frozen Ground,1211,2013,tt2005374,5496951.0,105.0,153.0,,Movie,R,6.4,37,"Awards, 1 nomination"
23347683,19400,"[35, 27]",191562,hi,3.81,2013-05-10,Go Goa Gone,80,2013,tt2436516,5400000.0,111.0,7.0,0.0,Movie,Not Rated,6.6,,"Awards, 1 win & 5 nominations"
23347701,19401,"[35, 80]",209232,de,6.048,2013-07-31,Dampfnudelblues,77,2013,tt2969050,5378537.0,87.0,31.0,,Movie,,7,,
23347728,19402,"[35, 80, 53]",192097,hi,2.778,2013-06-28,Ghanchakkar,26,2013,tt2246724,5300000.0,137.0,9.0,,Movie,,5.8,,"Awards, 1 nomination"
23347735,19403,[18],469586,nl,1.197,2013-02-15,Balls,3,2013,tt2713578,5298345.0,11.0,6.0,,Movie,,7.4,,"Awards, 3 wins & 1 nomination"
23347742,19404,"[53, 9648]",169219,en,18.373,2013-02-27,The Dyatlov Pass Incident,484,2013,tt1905040,5217347.0,100.0,21.0,,Movie,R,5.7,49,"Awards, 1 win & 1 nomination"
23347763,19405,"[35, 18, 10749]",199139,hi,3.8689999999999998,2013-06-14,Fukrey,44,2013,tt2806788,5200000.0,137.0,10.0,,Movie,Not Rated,6.9,,"Awards, 4 wins & 12 nominations"
23347773,19406,"[18, 53, 9648, 28]",87516,en,24.08,2013-11-14,Oldboy,1633,2013,tt1321511,5186767.0,104.0,194.0,,Movie,R,5.7,49,"Awards, 4 nominations"
23347837,19407,"[18, 10749]",205017,hi,3.119,2013-04-04,Lootera,59,2013,tt2224317,5100000.0,136.0,10.0,,Movie,Not Rated,7.4,,"Awards, 5 wins & 24 nominations"
23347846,19408,"[18, 9648]",249397,en,43.106,2013-12-25,Nymphomaniac: Vol. II,2424,2013,tt2382009,4934725.0,124.0,198.0,,Movie,Not Rated,6.6,60,"Awards, 14 wins & 29 nominations"
23347888,19409,[35],214355,pt,2.76,2013-08-09,Cine Holliúdy,52,2013,tt2342810,4900000.0,91.0,5.0,,Movie,,6.9,,"Awards, 5 wins & 11 nominations"
23347896,19410,"[12, 18]",203819,en,0.6000000000000001,2013-12-19,Tracks,415,2013,tt2167266,4878242.0,112.0,50.0,,Movie,PG-13,7.1,78,"Awards, 2 wins & 19 nominations"
23347906,19411,"[35, 12]",250251,ru,1.8250000000000002,2013-12-05,The Lucky Island,12,2013,tt3338310,4803665.0,82.0,14.0,,Movie,,3.1,,
23347915,19412,"[27, 18, 14]",207686,es,16.117,2013-06-21,The House at the End of Time,243,2013,tt2640474,4588899.0,101.0,3.0,,Movie,Unrated,6.7,,"Awards, 17 wins & 3 nominations"
23347923,19413,"[35, 80]",204810,he,2.144,2013-07-03,Hunting Elephants,20,2013,tt2295196,4500000.0,107.0,27.0,,Movie,Not Rated,6.3,49,"Awards, 7 nominations"
23347933,19414,"[28, 53]",174733,ru,7.78,2013-02-21,Metro,271,2013,tt2649128,4463059.0,130.0,38.0,,Movie,TV-14,6.4,,"Awards, 1 win & 9 nominations"
23347996,19415,"[18, 28]",227056,te,1.328,2013-10-10,Ramayya Vasthavayya,4,2013,tt2856674,4300000.0,166.0,25.0,,Movie,Not Rated,5.1,,"Awards, 3 nominations"
23348012,19416,"[10749, 35]",151363,ta,1.148,2013-05-01,Ethir Neechal,12,2013,tt2877104,4200000.0,134.0,27.0,,Movie,,6.8,,"Awards, 3 wins & 4 nominations"
23348027,19417,"[35, 18]",121986,en,13.245,2013-05-17,Frances Ha,1190,2013,tt2347569,4069826.0,86.0,99.0,,Movie,R,7.4,82,"Awards, 1 win & 49 nominations"
23348075,19418,[18],225235,ru,4.268,2013-07-26,The Geographer Drank His Globe Away,79,2013,tt3155604,4037782.0,120.0,22.0,,Movie,Not Rated,7.3,,"Awards, 21 wins & 15 nominations"
23348090,19419,"[18, 36, 10749]",111473,en,7.373,2013-12-25,The Invisible Woman,151,2013,tt1700845,3986888.0,111.0,116.0,,Movie,R,6.1,75,"Nominated for 1 Oscar, 1 win & 7 nominations total"
23348141,19420,"[28, 18]",182127,cn,2.409,2013-03-22,Ip Man: The Final Fight,322,2013,tt2495118,3967001.0,100.0,71.0,,Movie,PG-13,6.1,55,"Awards, 4 wins & 7 nominations"
23348187,19421,"[28, 12, 80]",93828,en,8.482,2013-03-15,Welcome to the Punch,530,2013,tt1684233,3926386.0,99.0,110.0,,Movie,R,6.1,49,"Awards, 2 wins"
23348202,19422,"[27, 53]",167032,en,34.289,2013-10-04,Curse of Chucky,1221,2013,tt2230358,3800000.0,97.0,64.0,,Movie,R,5.6,58,"Awards, 2 wins & 1 nomination"
23348220,19423,"[28, 12]",140818,no,13.506,2013-01-01,Ragnarok,174,2013,tt2363213,3721345.0,120.0,23.0,,Movie,PG-13,5.9,52,"Awards, 3 wins & 6 nominations"
23348235,19424,[35],187459,ru,0.6000000000000001,2013-03-07,What Girls are Silent About,2,2013,tt2736854,3678530.0,82.0,18.0,,Movie,Not Rated,2.4,,
23348245,19425,"[28, 18]",169209,en,31.688,2013-09-03,Empire State,560,2013,tt2171867,3639345.0,94.0,131.0,,Movie,R,5.2,,"Awards, 1 nomination"
23348288,19426,[35],364809,vi,1.235,2013-12-20,Little Teo,3,2013,tt3265990,3600000.0,99.0,9.0,,Movie,,6.7,,
23348294,19427,"[35, 10749]",129139,en,9.333,2013-07-24,The To Do List,874,2013,tt1758795,3566225.0,104.0,173.0,,Movie,R,5.8,61,
23348315,19428,"[35, 18]",112200,en,8.371,2013-09-19,Thanks for Sharing,456,2013,tt1932718,3499442.0,112.0,111.0,,Movie,R,6.4,54,"Awards, 2 nominations"
23348348,19429,"[53, 9648]",181886,en,11.984,2013-12-31,Enemy,4782,2013,tt2316411,3396726.0,91.0,76.0,,Movie,R,6.9,61,"Awards, 17 wins & 23 nominations"
